Order ID,Order Date,Ship Date,Ship Mode,Returned Order,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Person,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Discount_Value,COGS,Shipping Cost Per Unit,Total Shipping,Profit
CA-2016-128972,11/13/2016,11/17/2016,Standard Class,No,TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,73120,Kelly Williams,Central,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",30.36,4,0.0,-0.0,-17.3052,10,40,13.0548
CA-2017-128335,9/29/2017,1/05/2017,Standard Class,No,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,Chuck Magee,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,23.34,3,0.0,-0.0,-12.3702,2,6,10.9698
CA-2017-128335,9/29/2017,1/05/2017,Standard Class,No,JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,Chuck Magee,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5,0.0,-0.0,-27.321499999999997,2,10,24.2285
CA-2015-154886,11/8/2015,11/12/2015,Standard Class,No,SW-20455,Shaun Weien,Consumer,United States,San Francisco,California,94109,Anna Andreadi,West,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,119.9,2,0.0,-0.0,-76.736,7,14,43.164
CA-2016-111213,4/1/2016,4/05/2016,Standard Class,No,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,Chuck Magee,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1317.492,6,0.1,-131.7492,-892.9667999999999,2,12,292.776
CA-2016-111213,4/1/2016,4/05/2016,Standard Class,No,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,Chuck Magee,East,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,63.84,8,0.0,-0.0,-45.32640000000001,2,16,18.5136
CA-2016-111213,4/1/2016,4/05/2016,Standard Class,No,FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,Chuck Magee,East,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,3.592,1,0.2,-0.7184,-1.7511,2,2,1.1225
CA-2017-161333,2/2/2017,2/07/2017,Standard Class,No,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,Anna Andreadi,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",86.26,2,0.0,-0.0,-56.9316,7,14,29.3284
CA-2017-161333,2/2/2017,2/07/2017,Standard Class,No,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,Anna Andreadi,West,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",139.04,4,0.0,-0.0,-100.1088,7,28,38.9312
CA-2017-161333,2/2/2017,2/07/2017,Standard Class,No,JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,Anna Andreadi,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,46.8,4,0.0,-0.0,-30.419999999999998,7,28,16.38
CA-2017-128734,12/24/2017,12/31/2017,Standard Class,No,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,Anna Andreadi,West,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,8.544,4,0.2,-1.7088,-4.912800000000001,7,28,1.9224
CA-2017-128734,12/24/2017,12/31/2017,Standard Class,No,JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,Anna Andreadi,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,842.376,3,0.2,-168.4752,-568.6038,7,21,105.297
CA-2014-141796,6/21/2014,6/21/2014,Same Day,No,JG-15160,James Galang,Consumer,United States,Long Beach,New York,11561,Chuck Magee,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,1214.85,3,0.0,-0.0,-862.5434999999999,2,6,352.3065
CA-2017-125101,3/6/2017,3/10/2017,Second Class,No,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94109,Anna Andreadi,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",67.78,2,0.0,-0.0,-50.835,7,14,16.945
CA-2017-169929,9/25/2017,9/28/2017,First Class,No,LS-17200,Luke Schmidt,Corporate,United States,Helena,Montana,59601,Anna Andreadi,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,39.9,5,0.0,-0.0,-29.525999999999996,4,20,10.374
US-2014-121566,6/30/2014,7/06/2014,Standard Class,No,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,Chuck Magee,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.688,1,0.2,-0.5376000000000001,-1.3104000000000005,2,2,0.84
US-2014-121566,6/30/2014,7/06/2014,Standard Class,No,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,Chuck Magee,East,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",6.6,3,0.0,-0.0,-3.6959999999999997,2,6,2.904
US-2015-124219,8/7/2015,8/08/2015,First Class,No,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Kelly Williams,Central,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",28.4,4,0.0,-0.0,-15.335999999999999,2,8,13.064
US-2015-124219,8/7/2015,8/08/2015,First Class,No,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Kelly Williams,Central,FUR-FU-10000305,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",212.94,3,0.0,-0.0,-178.8696,2,6,34.0704
CA-2017-163006,6/30/2017,7/04/2017,Second Class,No,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Kelly Williams,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1001.584,2,0.2,-200.3168,-676.0692,4,8,125.198
CA-2017-163006,6/30/2017,7/04/2017,Second Class,No,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Kelly Williams,Central,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,569.058,3,0.3,-170.7174,-577.1874,4,12,-178.8468
CA-2017-163006,6/30/2017,7/04/2017,Second Class,No,GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Kelly Williams,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",14.224,2,0.6,-8.5344,-16.002000000000002,4,8,-10.3124
CA-2015-156146,10/26/2015,10/30/2015,Second Class,No,AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,85345,Anna Andreadi,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,0.2,-21.1168,-75.2286,7,14,9.2386
CA-2015-156146,10/26/2015,10/30/2015,Second Class,No,AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,85345,Anna Andreadi,West,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,68.72,2,0.2,-13.744,-69.579,7,14,-14.603
CA-2014-111192,7/30/2014,8/05/2014,Standard Class,No,TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,Anna Andreadi,West,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",1367.84,8,0.0,-0.0,-1107.9504,5,40,259.8896
CA-2016-115378,11/18/2016,11/23/2016,Second Class,No,AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,48180,Kelly Williams,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,301.96,2,0.0,-0.0,-268.7444,5,10,33.2156
CA-2015-161627,7/6/2015,7/11/2015,Standard Class,Yes,SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,Anna Andreadi,West,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-34.0704,-153.3168,7,21,-17.0352
CA-2014-121006,11/10/2014,11/16/2014,Standard Class,No,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Kelly Williams,Central,OFF-AR-10001149,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,2,0.0,-0.0,-2.379,5,10,1.521
CA-2014-121006,11/10/2014,11/16/2014,Standard Class,No,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Kelly Williams,Central,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,12.84,3,0.0,-0.0,-7.062,5,15,5.778
CA-2014-121006,11/10/2014,11/16/2014,Standard Class,No,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Kelly Williams,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),15.84,3,0.0,-0.0,-8.712,5,15,7.128
CA-2014-121006,11/10/2014,11/16/2014,Standard Class,No,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Kelly Williams,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,0.0,-0.0,-451.15200000000004,5,15,112.788
CA-2014-121006,11/10/2014,11/16/2014,Standard Class,No,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Kelly Williams,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,62.94,3,0.0,-0.0,-50.981399999999994,5,15,11.9586
CA-2014-121006,11/10/2014,11/16/2014,Standard Class,No,SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Kelly Williams,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0.0,-0.0,-374.787,5,15,160.623
CA-2016-122903,5/27/2016,5/29/2016,Second Class,No,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Kelly Williams,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,0.0,-0.0,-2803.92,5,25,700.98
CA-2016-122903,5/27/2016,5/29/2016,Second Class,No,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Kelly Williams,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,144.12,3,0.0,-0.0,-74.9424,5,15,69.1776
CA-2016-122903,5/27/2016,5/29/2016,Second Class,No,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Kelly Williams,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,314.55,3,0.0,-0.0,-163.566,5,15,150.984
CA-2015-107741,3/8/2015,3/10/2015,First Class,No,FC-14335,Fred Chung,Corporate,United States,Pueblo,Colorado,81001,Anna Andreadi,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.408,1,0.2,-0.6816,-1.8317999999999999,10,10,0.8946
CA-2017-106432,10/19/2017,10/24/2017,Standard Class,No,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Kelly Williams,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2.072,2,0.8,-1.6576000000000002,-3.9368,10,20,-3.5224
CA-2017-106432,10/19/2017,10/24/2017,Standard Class,No,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Kelly Williams,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.3992,3,0.32,-105.087744,-315.070056,10,30,-91.7586
CA-2016-148908,11/5/2016,1/08/2016,First Class,No,JH-15985,Joseph Holt,Consumer,United States,San Francisco,California,94109,Anna Andreadi,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53.248,2,0.2,-10.6496,-22.630399999999998,7,14,19.968
CA-2016-123015,12/26/2016,12/30/2016,Standard Class,No,AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,10024,Chuck Magee,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4.992,3,0.2,-0.9984000000000001,-2.3087999999999997,2,6,1.6848
US-2015-120502,4/13/2015,4/19/2015,Standard Class,No,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,Anna Andreadi,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,0.0,-0.0,-21.8544,7,14,15.8256
US-2015-120502,4/13/2015,4/19/2015,Standard Class,No,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,Anna Andreadi,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.576,2,0.2,-51.71520000000001,-187.4676,7,14,19.3932
US-2015-120502,4/13/2015,4/19/2015,Standard Class,No,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,Anna Andreadi,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2,0.0,-0.0,-46.2624,7,14,29.5776
CA-2017-108749,9/12/2017,9/15/2017,First Class,No,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,Chuck Magee,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,45.36,7,0.0,-0.0,-23.5872,7,49,21.7728
CA-2017-108749,9/12/2017,9/15/2017,First Class,No,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,Chuck Magee,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,45.78,3,0.0,-0.0,-22.89,7,21,22.89
CA-2017-163335,9/24/2017,9/27/2017,First Class,No,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,Cassandra Brandow,South,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.29,3,0.0,-0.0,-30.2175,7,21,10.0725
CA-2017-163335,9/24/2017,9/27/2017,First Class,No,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,Cassandra Brandow,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,38.71,7,0.0,-0.0,-20.9034,7,49,17.8066
CA-2015-134719,10/10/2015,10/15/2015,Standard Class,No,JD-15790,John Dryer,Consumer,United States,Jacksonville,Florida,32216,Cassandra Brandow,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-360.32640000000004,-1779.1116000000002,6,36,-337.806
US-2015-154389,11/27/2015,1/03/2015,Standard Class,No,EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140,Chuck Magee,East,TEC-PH-10002789,Technology,Phones,LG Exalt,748.752,8,0.4,-299.50079999999997,-611.4808,3,24,-162.2296
CA-2015-115567,9/13/2015,9/18/2015,Standard Class,No,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Kelly Williams,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,199.96,4,0.0,-0.0,-183.9632,2,8,15.9968
CA-2015-115567,9/13/2015,9/18/2015,Standard Class,No,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Kelly Williams,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516.2,7,0.0,-0.0,-1121.988,2,14,394.212
US-2017-136679,11/14/2017,11/18/2017,Standard Class,Yes,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Kelly Williams,Central,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,167.952,6,0.2,-33.5904,-161.65380000000002,10,60,-27.2922
US-2017-136679,11/14/2017,11/18/2017,Standard Class,Yes,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Kelly Williams,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,2,0.2,-9.008000000000001,-31.528,10,20,4.504
US-2017-141943,5/5/2017,5/09/2017,Standard Class,No,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,94122,Anna Andreadi,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,0.0,-0.0,-11.58,7,14,11.58
CA-2014-101560,11/28/2014,1/01/2014,Second Class,No,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,Cassandra Brandow,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.6,5,0.0,-0.0,-353.86400000000003,10,50,43.736
CA-2014-101560,11/28/2014,1/01/2014,Second Class,No,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,Cassandra Brandow,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,85.96,7,0.0,-0.0,-45.55879999999999,10,70,40.4012
CA-2014-101560,11/28/2014,1/01/2014,Second Class,No,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,Cassandra Brandow,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.12,4,0.0,-0.0,-8.790399999999998,10,40,4.3296
CA-2014-101560,11/28/2014,1/01/2014,Second Class,No,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,Cassandra Brandow,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",45.66,3,0.0,-0.0,-23.286599999999996,10,30,22.3734
CA-2014-159709,5/10/2014,5/15/2014,Standard Class,No,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,Anna Andreadi,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.13,3,0.0,-0.0,-80.6463,5,15,77.4837
CA-2014-159709,5/10/2014,5/15/2014,Standard Class,No,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,Anna Andreadi,West,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,-8.72,-30.520000000000003,5,25,4.36
CA-2016-103982,3/3/2016,3/08/2016,Standard Class,No,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Kelly Williams,Central,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.072,3,0.2,-786.0144,-3930.072,10,30,-786.0144
CA-2016-103982,3/3/2016,3/08/2016,Standard Class,No,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Kelly Williams,Central,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.304,1,0.2,-0.4608,-1.0655999999999999,10,10,0.7776
CA-2016-103982,3/3/2016,3/08/2016,Standard Class,No,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Kelly Williams,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,3,0.2,-86.3952,-313.1826,10,30,32.3982
CA-2016-103982,3/3/2016,3/08/2016,Standard Class,No,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Kelly Williams,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.72,7,0.2,-8.344,-27.639499999999998,10,70,5.7365
CA-2015-142454,8/15/2015,8/19/2015,Standard Class,No,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,Anna Andreadi,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.23,7,0.0,-0.0,-76.0879,7,49,28.1421
CA-2015-142454,8/15/2015,8/19/2015,Standard Class,No,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,Anna Andreadi,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.26,3,0.0,-0.0,-51.28980000000001,7,21,18.9702
CA-2015-102015,9/12/2015,9/18/2015,Standard Class,No,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,Chuck Magee,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.26,2,0.0,-0.0,-6.2042,2,4,3.0558
CA-2015-102015,9/12/2015,9/18/2015,Standard Class,No,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,Chuck Magee,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",105.98,2,0.0,-0.0,-101.74080000000001,2,4,4.2392
CA-2015-102015,9/12/2015,9/18/2015,Standard Class,No,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,Chuck Magee,East,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.24,1,0.0,-0.0,-0.6572,2,2,0.5828
CA-2015-102015,9/12/2015,9/18/2015,Standard Class,No,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,Chuck Magee,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,20.7,2,0.0,-0.0,-10.764,2,4,9.936
CA-2015-102015,9/12/2015,9/18/2015,Standard Class,No,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,Chuck Magee,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),28.9,5,0.0,-0.0,-14.738999999999999,2,10,14.161
CA-2015-102015,9/12/2015,9/18/2015,Standard Class,No,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,Chuck Magee,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",27.18,1,0.0,-0.0,-14.4054,2,2,12.7746
CA-2015-156755,1/12/2015,1/18/2015,Standard Class,No,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,Chuck Magee,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,0.0,-0.0,-344.2332,5,15,120.9468
CA-2015-130876,5/12/2015,5/16/2015,Second Class,No,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10024,Chuck Magee,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0.0,-0.0,-26.739900000000002,2,6,9.8901
CA-2016-145898,9/26/2016,9/26/2016,Same Day,No,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,Anna Andreadi,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0.0,-0.0,-37.5585,7,21,13.8915
CA-2016-145898,9/26/2016,9/26/2016,Same Day,No,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,Anna Andreadi,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.83,3,0.0,-0.0,-4.2282,7,21,3.6018
CA-2016-145898,9/26/2016,9/26/2016,Same Day,No,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,Anna Andreadi,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.4,5,0.0,-0.0,-21.948,7,35,13.452
CA-2016-145898,9/26/2016,9/26/2016,Same Day,No,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,Anna Andreadi,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.9,5,0.0,-0.0,-16.445,7,35,13.455
US-2017-159562,9/9/2017,9/15/2017,Standard Class,No,JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Kelly Williams,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0.0,-0.0,-9.2644,5,10,8.2156
CA-2017-134635,4/15/2017,4/17/2017,Second Class,No,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,Anna Andreadi,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,79.14,3,0.0,-0.0,-42.7356,7,21,36.4044
CA-2017-167080,6/10/2017,6/14/2017,Standard Class,No,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,10011,Chuck Magee,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,8.4,5,0.0,-0.0,-4.2,2,10,4.2
CA-2017-145653,9/1/2017,9/01/2017,Same Day,No,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Kelly Williams,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,0.0,-0.0,-363.72979999999995,5,35,134.5302
CA-2014-140487,6/14/2014,6/20/2014,Standard Class,No,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Kelly Williams,Central,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,3,0.0,-0.0,-155.4462,5,15,57.4938
CA-2017-117401,5/18/2017,5/22/2017,Second Class,No,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Kelly Williams,Central,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0.0,-0.0,-508.9392,2,14,197.9208
CA-2017-117401,5/18/2017,5/22/2017,Second Class,No,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Kelly Williams,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,114.95,5,0.0,-0.0,-112.651,2,10,2.299
CA-2017-117401,5/18/2017,5/22/2017,Second Class,No,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Kelly Williams,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.19,7,0.0,-0.0,-22.458799999999997,2,14,20.7312
US-2017-109582,9/12/2017,9/17/2017,Second Class,No,JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036,Anna Andreadi,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3,0.0,-0.0,-86.5488,7,21,79.8912
CA-2016-119865,6/21/2016,6/26/2016,Standard Class,No,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,Chuck Magee,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.56,5,0.2,-7.312000000000001,-16.452,2,10,12.796
CA-2016-119865,6/21/2016,6/26/2016,Standard Class,No,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,Chuck Magee,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.144,6,0.2,-37.2288,-88.41839999999999,2,12,60.4968
CA-2016-119865,6/21/2016,6/26/2016,Standard Class,No,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,Chuck Magee,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.568,2,0.2,-70.7136,-327.05039999999997,2,4,-44.196
US-2014-147648,11/26/2014,1/01/2014,Standard Class,No,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,Anna Andreadi,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,81.98,2,0.0,-0.0,-41.8098,7,14,40.1702
